filename,primary_category,people_bucket,cropped_original,colorized_path,topaz_path,person_crops_count,person_crop_paths_json,status,error
736_Parsees.jpg,people,group_6_plus,cropped_originals\736_Parsees_cropped.jpg,colorized\736_Parsees_color.png,full_restored\736_Parsees_topaz.jpg,5,"[""upper_body_crops\\736_Parsees_person_01.jpg"", ""upper_body_crops\\736_Parsees_person_02.jpg"", ""upper_body_crops\\736_Parsees_person_03.jpg"", ""upper_body_crops\\736_Parsees_person_04.jpg"", ""upper_body_crops\\736_Parsees_person_05.jpg""]",complete,
737_A_Parsee_Family.jpg,people,group_3_to_5,cropped_originals\737_A_Parsee_Family_cropped.jpg,colorized\737_A_Parsee_Family_color.png,full_restored\737_A_Parsee_Family_topaz.jpg,4,"[""upper_body_crops\\737_A_Parsee_Family_person_01.jpg"", ""upper_body_crops\\737_A_Parsee_Family_person_02.jpg"", ""upper_body_crops\\737_A_Parsee_Family_person_03.jpg"", ""upper_body_crops\\737_A_Parsee_Family_person_04.jpg""]",complete,
738_Parsee_Priests.jpg,people,group_6_plus,cropped_originals\738_Parsee_Priests_cropped.jpg,colorized\738_Parsee_Priests_color.png,full_restored\738_Parsee_Priests_topaz.jpg,4,"[""upper_body_crops\\738_Parsee_Priests_person_01.jpg"", ""upper_body_crops\\738_Parsee_Priests_person_02.jpg"", ""upper_body_crops\\738_Parsee_Priests_person_03.jpg"", ""upper_body_crops\\738_Parsee_Priests_person_04.jpg""]",complete,
739_Goojerattee_Accountants.jpg,people,group_3_to_5,cropped_originals\739_Goojerattee_Accountants_cropped.jpg,colorized\739_Goojerattee_Accountants_color.png,full_restored\739_Goojerattee_Accountants_topaz.jpg,3,"[""upper_body_crops\\739_Goojerattee_Accountants_person_01.jpg"", ""upper_body_crops\\739_Goojerattee_Accountants_person_02.jpg"", ""upper_body_crops\\739_Goojerattee_Accountants_person_03.jpg""]",complete,
740_Goojerattee_Brokers.jpg,people,group_3_to_5,cropped_originals\740_Goojerattee_Brokers_cropped.jpg,colorized\740_Goojerattee_Brokers_color.png,full_restored\740_Goojerattee_Brokers_topaz.jpg,3,"[""upper_body_crops\\740_Goojerattee_Brokers_person_01.jpg"", ""upper_body_crops\\740_Goojerattee_Brokers_person_02.jpg"", ""upper_body_crops\\740_Goojerattee_Brokers_person_03.jpg""]",complete,
741_Marwarree_Brokers.jpg,people,group_3_to_5,cropped_originals\741_Marwarree_Brokers_cropped.jpg,colorized\741_Marwarree_Brokers_color.png,full_restored\741_Marwarree_Brokers_topaz.jpg,3,"[""upper_body_crops\\741_Marwarree_Brokers_person_01.jpg"", ""upper_body_crops\\741_Marwarree_Brokers_person_02.jpg"", ""upper_body_crops\\741_Marwarree_Brokers_person_03.jpg""]",complete,
743_A_Mahratta_Chief_and_his_Attendants.jpg,people,group_3_to_5,cropped_originals\743_A_Mahratta_Chief_and_his_Attendants_cropped.jpg,colorized\743_A_Mahratta_Chief_and_his_Attendants_color.png,full_restored\743_A_Mahratta_Chief_and_his_Attendants_topaz.jpg,3,"[""upper_body_crops\\743_A_Mahratta_Chief_and_his_Attendants_person_01.jpg"", ""upper_body_crops\\743_A_Mahratta_Chief_and_his_Attendants_person_02.jpg"", ""upper_body_crops\\743_A_Mahratta_Chief_and_his_Attendants_person_03.jpg""]",complete,
742_Byragees.jpg,people,group_3_to_5,cropped_originals\742_Byragees_cropped.jpg,colorized\742_Byragees_color.png,full_restored\742_Byragees_topaz.jpg,4,"[""upper_body_crops\\742_Byragees_person_01.jpg"", ""upper_body_crops\\742_Byragees_person_02.jpg"", ""upper_body_crops\\742_Byragees_person_03.jpg"", ""upper_body_crops\\742_Byragees_person_04.jpg""]",complete,
744_Lohannas.jpg,people,group_3_to_5,cropped_originals\744_Lohannas_cropped.jpg,colorized\744_Lohannas_color.png,full_restored\744_Lohannas_topaz.jpg,3,"[""upper_body_crops\\744_Lohannas_person_01.jpg"", ""upper_body_crops\\744_Lohannas_person_02.jpg"", ""upper_body_crops\\744_Lohannas_person_03.jpg""]",complete,
745_Mallees_or_Gardeners.jpg,people,group_3_to_5,cropped_originals\745_Mallees_or_Gardeners_cropped.jpg,colorized\745_Mallees_or_Gardeners_color.png,full_restored\745_Mallees_or_Gardeners_topaz.jpg,3,"[""upper_body_crops\\745_Mallees_or_Gardeners_person_01.jpg"", ""upper_body_crops\\745_Mallees_or_Gardeners_person_02.jpg"", ""upper_body_crops\\745_Mallees_or_Gardeners_person_03.jpg""]",complete,
747_Bhundaree_Women.jpg,people,group_3_to_5,cropped_originals\747_Bhundaree_Women_cropped.jpg,colorized\747_Bhundaree_Women_color.png,full_restored\747_Bhundaree_Women_topaz.jpg,3,"[""upper_body_crops\\747_Bhundaree_Women_person_01.jpg"", ""upper_body_crops\\747_Bhundaree_Women_person_02.jpg"", ""upper_body_crops\\747_Bhundaree_Women_person_03.jpg""]",complete,
746_Bhundarees.jpg,people,group_3_to_5,cropped_originals\746_Bhundarees_cropped.jpg,colorized\746_Bhundarees_color.png,full_restored\746_Bhundarees_topaz.jpg,3,"[""upper_body_crops\\746_Bhundarees_person_01.jpg"", ""upper_body_crops\\746_Bhundarees_person_02.jpg"", ""upper_body_crops\\746_Bhundarees_person_03.jpg""]",complete,
748_Coolie_Women.jpg,people,two_people,cropped_originals\748_Coolie_Women_cropped.jpg,colorized\748_Coolie_Women_color.png,full_restored\748_Coolie_Women_topaz.jpg,3,"[""upper_body_crops\\748_Coolie_Women_person_01.jpg"", ""upper_body_crops\\748_Coolie_Women_person_02.jpg"", ""upper_body_crops\\748_Coolie_Women_person_03.jpg""]",complete,
750_Knife_Grinders.jpg,people,group_3_to_5,cropped_originals\750_Knife_Grinders_cropped.jpg,colorized\750_Knife_Grinders_color.png,full_restored\750_Knife_Grinders_topaz.jpg,2,"[""upper_body_crops\\750_Knife_Grinders_person_01.jpg"", ""upper_body_crops\\750_Knife_Grinders_person_02.jpg""]",complete,
751_Bengalee_Shoemakers.jpg,people,group_3_to_5,cropped_originals\751_Bengalee_Shoemakers_cropped.jpg,colorized\751_Bengalee_Shoemakers_color.png,full_restored\751_Bengalee_Shoemakers_topaz.jpg,4,"[""upper_body_crops\\751_Bengalee_Shoemakers_person_01.jpg"", ""upper_body_crops\\751_Bengalee_Shoemakers_person_02.jpg"", ""upper_body_crops\\751_Bengalee_Shoemakers_person_03.jpg"", ""upper_body_crops\\751_Bengalee_Shoemakers_person_04.jpg""]",complete,
749_Wyeds_or_Itinerant_Doctors.jpg,people,group_3_to_5,cropped_originals\749_Wyeds_or_Itinerant_Doctors_cropped.jpg,colorized\749_Wyeds_or_Itinerant_Doctors_color.png,full_restored\749_Wyeds_or_Itinerant_Doctors_topaz.jpg,3,"[""upper_body_crops\\749_Wyeds_or_Itinerant_Doctors_person_01.jpg"", ""upper_body_crops\\749_Wyeds_or_Itinerant_Doctors_person_02.jpg"", ""upper_body_crops\\749_Wyeds_or_Itinerant_Doctors_person_03.jpg""]",complete,
752_Bangalore_Hamalls_or_Bearers.jpg,people,group_3_to_5,cropped_originals\752_Bangalore_Hamalls_or_Bearers_cropped.jpg,colorized\752_Bangalore_Hamalls_or_Bearers_color.png,full_restored\752_Bangalore_Hamalls_or_Bearers_topaz.jpg,4,"[""upper_body_crops\\752_Bangalore_Hamalls_or_Bearers_person_01.jpg"", ""upper_body_crops\\752_Bangalore_Hamalls_or_Bearers_person_02.jpg"", ""upper_body_crops\\752_Bangalore_Hamalls_or_Bearers_person_03.jpg"", ""upper_body_crops\\752_Bangalore_Hamalls_or_Bearers_person_04.jpg""]",complete,
754_Parwarree_Hamalls_or_Bearers.jpg,people,two_people,cropped_originals\754_Parwarree_Hamalls_or_Bearers_cropped.jpg,colorized\754_Parwarree_Hamalls_or_Bearers_color.png,full_restored\754_Parwarree_Hamalls_or_Bearers_topaz.jpg,2,"[""upper_body_crops\\754_Parwarree_Hamalls_or_Bearers_person_01.jpg"", ""upper_body_crops\\754_Parwarree_Hamalls_or_Bearers_person_02.jpg""]",complete,
753_Camattee_Hamalls_or_Bearers.jpg,people,group_3_to_5,cropped_originals\753_Camattee_Hamalls_or_Bearers_cropped.jpg,colorized\753_Camattee_Hamalls_or_Bearers_color.png,full_restored\753_Camattee_Hamalls_or_Bearers_topaz.jpg,5,"[""upper_body_crops\\753_Camattee_Hamalls_or_Bearers_person_01.jpg"", ""upper_body_crops\\753_Camattee_Hamalls_or_Bearers_person_02.jpg"", ""upper_body_crops\\753_Camattee_Hamalls_or_Bearers_person_03.jpg"", ""upper_body_crops\\753_Camattee_Hamalls_or_Bearers_person_04.jpg"", ""upper_body_crops\\753_Camattee_Hamalls_or_Bearers_person_05.jpg""]",complete,
755_Mahratta_Women_of_the_Konkan.jpg,people,group_3_to_5,cropped_originals\755_Mahratta_Women_of_the_Konkan_cropped.jpg,colorized\755_Mahratta_Women_of_the_Konkan_color.png,full_restored\755_Mahratta_Women_of_the_Konkan_topaz.jpg,4,"[""upper_body_crops\\755_Mahratta_Women_of_the_Konkan_person_01.jpg"", ""upper_body_crops\\755_Mahratta_Women_of_the_Konkan_person_02.jpg"", ""upper_body_crops\\755_Mahratta_Women_of_the_Konkan_person_03.jpg"", ""upper_body_crops\\755_Mahratta_Women_of_the_Konkan_person_04.jpg""]",complete,
757_A_Native_Durbar_or_Assembly.jpg,people,group_6_plus,cropped_originals\757_A_Native_Durbar_or_Assembly_cropped.jpg,colorized\757_A_Native_Durbar_or_Assembly_color.png,full_restored\757_A_Native_Durbar_or_Assembly_topaz.jpg,12,"[""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_01.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_02.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_03.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_04.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_05.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_06.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_07.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_08.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_09.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_10.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_11.jpg"", ""upper_body_crops\\757_A_Native_Durbar_or_Assembly_person_12.jpg""]",complete,
756_Ghattee_Hamalls_or_Bearers.jpg,people,group_6_plus,cropped_originals\756_Ghattee_Hamalls_or_Bearers_cropped.jpg,colorized\756_Ghattee_Hamalls_or_Bearers_color.png,full_restored\756_Ghattee_Hamalls_or_Bearers_topaz.jpg,6,"[""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_01.jpg"", ""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_02.jpg"", ""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_03.jpg"", ""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_04.jpg"", ""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_05.jpg"", ""upper_body_crops\\756_Ghattee_Hamalls_or_Bearers_person_06.jpg""]",complete,
758_A_Native_Chief_en_Route.jpg,people,group_6_plus,cropped_originals\758_A_Native_Chief_en_Route_cropped.jpg,colorized\758_A_Native_Chief_en_Route_color.png,full_restored\758_A_Native_Chief_en_Route_topaz.jpg,14,"[""upper_body_crops\\758_A_Native_Chief_en_Route_person_01.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_02.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_03.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_04.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_05.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_06.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_07.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_08.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_09.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_10.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_11.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_12.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_13.jpg"", ""upper_body_crops\\758_A_Native_Chief_en_Route_person_14.jpg""]",complete,
759_The_Cotton_Market_Bombay.jpg,people,group_6_plus,cropped_originals\759_The_Cotton_Market_Bombay_cropped.jpg,colorized\759_The_Cotton_Market_Bombay_color.png,full_restored\759_The_Cotton_Market_Bombay_topaz.jpg,10,"[""upper_body_crops\\759_The_Cotton_Market_Bombay_person_01.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_02.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_03.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_04.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_05.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_06.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_07.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_08.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_09.jpg"", ""upper_body_crops\\759_The_Cotton_Market_Bombay_person_10.jpg""]",complete,
760_Weighing_Cotton_Bombay.jpg,people,group_6_plus,cropped_originals\760_Weighing_Cotton_Bombay_cropped.jpg,colorized\760_Weighing_Cotton_Bombay_color.png,full_restored\760_Weighing_Cotton_Bombay_topaz.jpg,6,"[""upper_body_crops\\760_Weighing_Cotton_Bombay_person_01.jpg"", ""upper_body_crops\\760_Weighing_Cotton_Bombay_person_02.jpg"", ""upper_body_crops\\760_Weighing_Cotton_Bombay_person_03.jpg"", ""upper_body_crops\\760_Weighing_Cotton_Bombay_person_04.jpg"", ""upper_body_crops\\760_Weighing_Cotton_Bombay_person_05.jpg"", ""upper_body_crops\\760_Weighing_Cotton_Bombay_person_06.jpg""]",complete,
761_Hoozoor_Puttawallas_or_District_Peons.jpg,people,group_6_plus,cropped_originals\761_Hoozoor_Puttawallas_or_District_Peons_cropped.jpg,colorized\761_Hoozoor_Puttawallas_or_District_Peons_color.png,full_restored\761_Hoozoor_Puttawallas_or_District_Peons_topaz.jpg,5,"[""upper_body_crops\\761_Hoozoor_Puttawallas_or_District_Peons_person_01.jpg"", ""upper_body_crops\\761_Hoozoor_Puttawallas_or_District_Peons_person_02.jpg"", ""upper_body_crops\\761_Hoozoor_Puttawallas_or_District_Peons_person_03.jpg"", ""upper_body_crops\\761_Hoozoor_Puttawallas_or_District_Peons_person_04.jpg"", ""upper_body_crops\\761_Hoozoor_Puttawallas_or_District_Peons_person_05.jpg""]",complete,
762_The_Nawab_of_Savanoor_and_his_Sons.jpg,people,group_6_plus,cropped_originals\762_The_Nawab_of_Savanoor_and_his_Sons_cropped.jpg,colorized\762_The_Nawab_of_Savanoor_and_his_Sons_color.png,full_restored\762_The_Nawab_of_Savanoor_and_his_Sons_topaz.jpg,6,"[""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_01.jpg"", ""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_02.jpg"", ""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_03.jpg"", ""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_04.jpg"", ""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_05.jpg"", ""upper_body_crops\\762_The_Nawab_of_Savanoor_and_his_Sons_person_06.jpg""]",complete,
763_Mahommedan_Women_of_the_Dekham.jpg,people,group_3_to_5,cropped_originals\763_Mahommedan_Women_of_the_Dekham_cropped.jpg,colorized\763_Mahommedan_Women_of_the_Dekham_color.png,full_restored\763_Mahommedan_Women_of_the_Dekham_topaz.jpg,3,"[""upper_body_crops\\763_Mahommedan_Women_of_the_Dekham_person_01.jpg"", ""upper_body_crops\\763_Mahommedan_Women_of_the_Dekham_person_02.jpg"", ""upper_body_crops\\763_Mahommedan_Women_of_the_Dekham_person_03.jpg""]",complete,
764_Mahommedans_of_the_Konkan.jpg,people,group_3_to_5,cropped_originals\764_Mahommedans_of_the_Konkan_cropped.jpg,colorized\764_Mahommedans_of_the_Konkan_color.png,full_restored\764_Mahommedans_of_the_Konkan_topaz.jpg,5,"[""upper_body_crops\\764_Mahommedans_of_the_Konkan_person_01.jpg"", ""upper_body_crops\\764_Mahommedans_of_the_Konkan_person_02.jpg"", ""upper_body_crops\\764_Mahommedans_of_the_Konkan_person_03.jpg"", ""upper_body_crops\\764_Mahommedans_of_the_Konkan_person_04.jpg"", ""upper_body_crops\\764_Mahommedans_of_the_Konkan_person_05.jpg""]",complete,
767_Kojahs.jpg,people,group_6_plus,cropped_originals\767_Kojahs_cropped.jpg,colorized\767_Kojahs_color.png,full_restored\767_Kojahs_topaz.jpg,4,"[""upper_body_crops\\767_Kojahs_person_01.jpg"", ""upper_body_crops\\767_Kojahs_person_02.jpg"", ""upper_body_crops\\767_Kojahs_person_03.jpg"", ""upper_body_crops\\767_Kojahs_person_04.jpg""]",complete,
766_Mahommedan_Women_of_Surat.jpg,people,group_3_to_5,cropped_originals\766_Mahommedan_Women_of_Surat_cropped.jpg,colorized\766_Mahommedan_Women_of_Surat_color.png,full_restored\766_Mahommedan_Women_of_Surat_topaz.jpg,3,"[""upper_body_crops\\766_Mahommedan_Women_of_Surat_person_01.jpg"", ""upper_body_crops\\766_Mahommedan_Women_of_Surat_person_02.jpg"", ""upper_body_crops\\766_Mahommedan_Women_of_Surat_person_03.jpg""]",complete,
765_Bohoras.jpg,people,group_3_to_5,cropped_originals\765_Bohoras_cropped.jpg,colorized\765_Bohoras_color.png,full_restored\765_Bohoras_topaz.jpg,3,"[""upper_body_crops\\765_Bohoras_person_01.jpg"", ""upper_body_crops\\765_Bohoras_person_02.jpg"", ""upper_body_crops\\765_Bohoras_person_03.jpg""]",complete,
768_Mahrattas_of_the_Dekhan.jpg,people,group_3_to_5,cropped_originals\768_Mahrattas_of_the_Dekhan_cropped.jpg,colorized\768_Mahrattas_of_the_Dekhan_color.png,full_restored\768_Mahrattas_of_the_Dekhan_topaz.jpg,3,"[""upper_body_crops\\768_Mahrattas_of_the_Dekhan_person_01.jpg"", ""upper_body_crops\\768_Mahrattas_of_the_Dekhan_person_02.jpg"", ""upper_body_crops\\768_Mahrattas_of_the_Dekhan_person_03.jpg""]",complete,
769_Mehmans.jpg,people,group_6_plus,cropped_originals\769_Mehmans_cropped.jpg,colorized\769_Mehmans_color.png,full_restored\769_Mehmans_topaz.jpg,5,"[""upper_body_crops\\769_Mehmans_person_01.jpg"", ""upper_body_crops\\769_Mehmans_person_02.jpg"", ""upper_body_crops\\769_Mehmans_person_03.jpg"", ""upper_body_crops\\769_Mehmans_person_04.jpg"", ""upper_body_crops\\769_Mehmans_person_05.jpg""]",complete,
770_Mehman_Women.jpg,people,group_6_plus,cropped_originals\770_Mehman_Women_cropped.jpg,colorized\770_Mehman_Women_color.png,full_restored\770_Mehman_Women_topaz.jpg,4,"[""upper_body_crops\\770_Mehman_Women_person_01.jpg"", ""upper_body_crops\\770_Mehman_Women_person_02.jpg"", ""upper_body_crops\\770_Mehman_Women_person_03.jpg"", ""upper_body_crops\\770_Mehman_Women_person_04.jpg""]",complete,
772_Mahommedan_Beggars.jpg,people,group_3_to_5,cropped_originals\772_Mahommedan_Beggars_cropped.jpg,colorized\772_Mahommedan_Beggars_color.png,full_restored\772_Mahommedan_Beggars_topaz.jpg,6,"[""upper_body_crops\\772_Mahommedan_Beggars_person_01.jpg"", ""upper_body_crops\\772_Mahommedan_Beggars_person_02.jpg"", ""upper_body_crops\\772_Mahommedan_Beggars_person_03.jpg"", ""upper_body_crops\\772_Mahommedan_Beggars_person_04.jpg"", ""upper_body_crops\\772_Mahommedan_Beggars_person_05.jpg"", ""upper_body_crops\\772_Mahommedan_Beggars_person_06.jpg""]",complete,
773_Bene_Israels.jpg,people,group_6_plus,cropped_originals\773_Bene_Israels_cropped.jpg,colorized\773_Bene_Israels_color.png,full_restored\773_Bene_Israels_topaz.jpg,5,"[""upper_body_crops\\773_Bene_Israels_person_01.jpg"", ""upper_body_crops\\773_Bene_Israels_person_02.jpg"", ""upper_body_crops\\773_Bene_Israels_person_03.jpg"", ""upper_body_crops\\773_Bene_Israels_person_04.jpg"", ""upper_body_crops\\773_Bene_Israels_person_05.jpg""]",complete,
771_Mahommedan_Boatman_of_Bombay.jpg,people,group_3_to_5,cropped_originals\771_Mahommedan_Boatman_of_Bombay_cropped.jpg,colorized\771_Mahommedan_Boatman_of_Bombay_color.png,full_restored\771_Mahommedan_Boatman_of_Bombay_topaz.jpg,4,"[""upper_body_crops\\771_Mahommedan_Boatman_of_Bombay_person_01.jpg"", ""upper_body_crops\\771_Mahommedan_Boatman_of_Bombay_person_02.jpg"", ""upper_body_crops\\771_Mahommedan_Boatman_of_Bombay_person_03.jpg"", ""upper_body_crops\\771_Mahommedan_Boatman_of_Bombay_person_04.jpg""]",complete,
774_Parbhoos.jpg,people,group_3_to_5,cropped_originals\774_Parbhoos_cropped.jpg,colorized\774_Parbhoos_color.png,full_restored\774_Parbhoos_topaz.jpg,6,"[""upper_body_crops\\774_Parbhoos_person_01.jpg"", ""upper_body_crops\\774_Parbhoos_person_02.jpg"", ""upper_body_crops\\774_Parbhoos_person_03.jpg"", ""upper_body_crops\\774_Parbhoos_person_04.jpg"", ""upper_body_crops\\774_Parbhoos_person_05.jpg"", ""upper_body_crops\\774_Parbhoos_person_06.jpg""]",complete,
775_Parboo_Women.jpg,people,group_3_to_5,cropped_originals\775_Parboo_Women_cropped.jpg,colorized\775_Parboo_Women_color.png,full_restored\775_Parboo_Women_topaz.jpg,2,"[""upper_body_crops\\775_Parboo_Women_person_01.jpg"", ""upper_body_crops\\775_Parboo_Women_person_02.jpg""]",complete,
776_Parbhoo_Children.jpg,people,group_3_to_5,cropped_originals\776_Parbhoo_Children_cropped.jpg,colorized\776_Parbhoo_Children_color.png,full_restored\776_Parbhoo_Children_topaz.jpg,4,"[""upper_body_crops\\776_Parbhoo_Children_person_01.jpg"", ""upper_body_crops\\776_Parbhoo_Children_person_02.jpg"", ""upper_body_crops\\776_Parbhoo_Children_person_03.jpg"", ""upper_body_crops\\776_Parbhoo_Children_person_04.jpg""]",complete,
777_Assyrian_Jews.jpg,people,two_people,cropped_originals\777_Assyrian_Jews_cropped.jpg,colorized\777_Assyrian_Jews_color.png,full_restored\777_Assyrian_Jews_topaz.jpg,2,"[""upper_body_crops\\777_Assyrian_Jews_person_01.jpg"", ""upper_body_crops\\777_Assyrian_Jews_person_02.jpg""]",complete,
778_Native_Christian_Women_of_Salsette_Bombay.jpg,people,group_3_to_5,cropped_originals\778_Native_Christian_Women_of_Salsette_Bombay_cropped.jpg,colorized\778_Native_Christian_Women_of_Salsette_Bombay_color.png,full_restored\778_Native_Christian_Women_of_Salsette_Bombay_topaz.jpg,5,"[""upper_body_crops\\778_Native_Christian_Women_of_Salsette_Bombay_person_01.jpg"", ""upper_body_crops\\778_Native_Christian_Women_of_Salsette_Bombay_person_02.jpg"", ""upper_body_crops\\778_Native_Christian_Women_of_Salsette_Bombay_person_03.jpg"", ""upper_body_crops\\778_Native_Christian_Women_of_Salsette_Bombay_person_04.jpg"", ""upper_body_crops\\778_Native_Christian_Women_of_Salsette_Bombay_person_05.jpg""]",complete,
779_Native_Converts_to_Christianity.jpg,people,group_3_to_5,cropped_originals\779_Native_Converts_to_Christianity_cropped.jpg,colorized\779_Native_Converts_to_Christianity_color.png,full_restored\779_Native_Converts_to_Christianity_topaz.jpg,4,"[""upper_body_crops\\779_Native_Converts_to_Christianity_person_01.jpg"", ""upper_body_crops\\779_Native_Converts_to_Christianity_person_02.jpg"", ""upper_body_crops\\779_Native_Converts_to_Christianity_person_03.jpg"", ""upper_body_crops\\779_Native_Converts_to_Christianity_person_04.jpg""]",complete,
